,smiles,s1_energy,t1_energy,t2_energy,s1_cal,t1_cal,s1_t1_gap,t2_t1_gap,scscore,s1_t1_gap_score,t2_t1_gap_score,total_score
0,O=c1c(-c2ccc(-c3ccccc3)cc2)coc2ccc(Cl)cc12,3.7624,3.0456,3.3693,3.3377849140345752,2.683473015712929,-2.0291611173912827,-2.7219,3.0756917605438847,0.0001498498,9.19306e-05,0.00011737028
1,Oc1ccc2sc(-c3ccc(-c4cccs4)cc3)cc2c1,3.565,2.3936,3.0872,3.195062495258575,2.160950142312929,-1.1268377893672832,-1.7000000000000002,3.3235551942243498,0.026295519,0.004620144,0.011022209
2,c1ccc(-c2ccc(-c3cc(-c4cccs4)ccn3)cc2)cc1,3.8556,2.9318,3.2421,3.405169561602575,2.5922719375029293,-1.7793743134032831,-2.6215,3.3362722013874646,0.0006308308,0.00013513712,0.00029197373
3,Clc1cccc(-c2cccc(-c3cnc4ccccc4n3)c2)c1,3.4974,2.901,2.977,3.146186935434576,2.5675883416429293,-1.9889897478512828,-2.825,3.0996101352447427,0.0001888285,6.189275e-05,0.000108106964
4,Fc1cccc(-c2ccccc2-n2ccnc2)c1,4.3426,3.7183,3.9488,3.757276035482575,3.222585188927929,-2.6878943423732826,-3.4878000000000005,2.969014910658328,3.3797699e-06,4.8640486e-06,4.0545488e-06
5,Nc1cccc(-c2ccnc(-c3cccs3)c2)c1,3.843,2.9053,3.3542,3.396059619978576,2.571034428077929,-1.7460092361772832,-2.4564,3.26441171242081,0.0007643059,0.00025461818,0.0004411419
6,Fc1ccc(-c2ccsc2-c2cccs2)cc1,4.2608,2.5877,3.9346,3.698133716050575,2.3165048811579294,-0.9348760462652832,-1.2407999999999997,2.868013128510268,0.07536518,0.026327694,0.044544265
7,Cc1cccc(-c2ccc(-c3ccc(-c4ccsc4)s3)cc2)c1,3.6166,2.3414,3.2917,3.232369875242576,2.119116255822929,-1.005862636403283,-1.3911000000000002,3.383378171996215,0.05139265,0.014960756,0.027728556
8,c1ccc2cc(-c3cnc4ccccc4c3)ccc2c1,3.8867,2.8649,3.1329,3.427655211166575,2.538657243897929,-1.6496592766292832,-2.5969,3.0341438486164285,0.0013301314,0.00014851449,0.00044445897
9,Fc1cccc(-c2ccnc3sccc23)c1,4.3897,3.3113,3.8955,3.791329864886576,2.896409100777929,-2.0014883366692824,-2.7271,3.601776099368117,0.00017572228,9.01144e-05,0.00012583763
10,Fc1cc(F)cc(-c2ccc(-c3ccccc3-c3ccsc3)cc2)c1,4.2502,3.3710000000000004,3.6094,3.690469796906576,2.9442536031429283,-2.1980374093792827,-3.1326,3.031342920644581,5.668996e-05,1.9010422e-05,3.2828342e-05
11,Clc1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)cc1,4.0415,2.9126,3.4332,3.5395773511185755,2.5768847608629293,-1.6141921706072826,-2.392,3.5474959462271154,0.0016309125,0.0003259806,0.0007291405
12,Fc1ccc2[nH]c(-c3ccncc3)c(-c3cccs3)c2c1,3.5991,2.8072,3.4730000000000003,3.219717178542575,2.4924155724329293,-1.7651139663232829,-2.1414,3.9016782422376193,0.00068476284,0.00085237296,0.00076398515
13,Clc1ccc(-c2cc(-c3ccccc3Cl)c(-c3cccs3)o2)cc1,3.5862,2.3016,3.188,3.210390333546575,2.0872199209129287,-0.9640495082792832,-1.4152,3.3716539445517184,0.06447059,0.013657186,0.029672999
14,Cc1c(-c2ccc(Cl)cc2)n(C)c2ccccc12,3.9475,3.0206,3.7274,3.471614294558575,2.663437629462929,-1.8552609643672828,-2.3138,3.5788172977836945,0.000407656,0.00044002314,0.0004235305
15,Clc1ccc(-c2cc(-c3ccco3)nc3ccc(Br)cc23)cc1,3.6148,2.5921,3.2359,3.231068455010575,2.3200311091379286,-1.4089937632652825,-1.9483,3.668375555840377,0.0052944385,0.0017867207,0.0030756597
16,Cc1cc(F)cc(-c2cc(-c3ccc(Cl)cc3)cs2)c1,4.2393,2.8245,3.5437,3.6825889743905753,2.506280059717929,-1.329971145045283,-2.1053,3.2059695486747795,0.008318511,0.0009789068,0.0028536024
17,Fc1ccccc1-c1ccc(-c2cccc(-c3ccsc3)c2)cc1,4.4457,3.3701,3.5425,3.831818494326576,2.9435323292379287,-2.055246164149282,-3.1977,3.39829709335296,0.0001289593,1.4807903e-05,4.3699165e-05
18,Clc1cccc(-c2ccc(-c3ccccc3-c3ccccc3)cc2)c1,4.329,3.3901,3.7748,3.747443082618575,2.959560638237929,-2.1716781938572827,-3.0054,2.7897492266483823,6.597815e-05,3.0973235e-05,4.5205714e-05
19,Fc1cc(Cl)ccc1-c1cccc2nc(-c3cccs3)ccc12,3.8266,2.6488,3.1733,3.384202235642575,2.365471365152929,-1.3467404946632833,-2.1243000000000003,3.900105798970013,0.0075588706,0.00091013237,0.002622894
20,Cc1ccc2oc(-c3ccc(-c4cccnc4)cc3)cc2c1,3.9077,2.7043,3.6684,3.4428384472065754,2.4099499226279293,-1.3770613980492823,-1.7401999999999995,3.731798275301462,0.006356003,0.0039622555,0.005018377
21,Cc1cc(-c2ccccc2)cc(-c2ccccc2)c1-c1ccccc1,4.5516,3.5066,3.9107,3.908385384642576,3.052925538162929,-2.197465691683284,-3.1025000000000005,3.4313746468237327,5.687683e-05,2.133818e-05,3.4837452e-05
22,O=C1C(=Cc2ccc(-c3ccc(-c4cccs4)cc3)s2)Oc2ccccc21,2.8041,1.6802,2.5293,2.644923242742576,1.589220360282929,-0.5335174778232825,-0.8310999999999997,3.4483224131714776,0.44931296,0.115253046,0.22756249
23,c1ccc2cc(-n3ccnc3)ccc2c1,4.1607,2.9984,3.8205,3.625760290926576,2.645646206472929,-1.6655321220192831,-2.1763000000000003,2.6064333532748094,0.0012141244,0.000745606,0.0009514507
24,Cc1ccc2nc(-c3cccs3)c(=O)oc2c1,3.513,2.0124,3.0322,3.157465910778575,1.855450572772929,-0.5534352347672828,-0.9926,2.917550715569013,0.42138162,0.06550066,0.1661348
25,Clc1ccc(-c2cc3cc(Cl)ccc3nc2-c2ccccc2Cl)cc1,3.8844,3.007,3.3638,3.4259922853145754,2.652538379342929,-1.8790844733712828,-2.6502000000000003,3.6138400426913537,0.00035543312,0.00012104516,0.00020742096
26,Cc1c(-c2cc3ccccc3s2)sc2ccccc12,3.858,2.4422,3.2908,3.4069047885785766,2.1998989331829293,-0.9928930777872832,-1.5936000000000003,2.9266341249082988,0.05515522,0.0069339094,0.019556107
27,Fc1cc(-c2nc(-c3ccc4c(c3)CCCC4)cs2)ccc1Cl,3.6828,2.6191,3.4305,3.2802332193305754,2.341669326287929,-1.4031054332452833,-1.8077,3.764176139841892,0.0054759686,0.0030608028,0.004094003
28,Cc1c(-c2ccccc2)c2ccccc2n1-c1cccc(Cl)c1,3.9005,3.2235,3.6353,3.437632766278575,2.8260448242679286,-2.2144568822572834,-2.8117,3.6086244002408505,5.1577434e-05,6.5133594e-05,5.7960537e-05
29,Clc1ccc(-c2ccc(-c3ccc(-c4ccco4)s3)cc2)cc1,3.4266,2.1941,3.2478,3.0949977396425754,2.001067760037929,-0.907137780433283,-1.1404000000000003,3.3330841897081536,0.08726655,0.03823002,0.057759862
30,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5cccnc5)cc4)s3)cs2)cc1,3.4555,2.2365,2.8007,3.1158927644785748,2.035047775117929,-0.9542027857572823,-1.6723,3.8934139188807135,0.067973174,0.005135671,0.018683892
31,Fc1ccc(-c2ccnc3c2CCC3)cc1,4.6375,3.8377,4.0542,3.970492050158575,3.3182741936579285,-2.6660563371572827,-3.6212,3.2900797047266765,3.832498e-06,2.9151802e-06,3.3425172e-06
32,c1ccc2c(-c3ccc(-n4ccnc4)cc3)csc2c1,4.4149,3.2234,3.7368,3.8095497481345753,2.8259646827229283,-1.8423796173112823,-2.7099999999999995,3.7547749256673866,0.0004390192,9.6225805e-05,0.00020553583
33,Clc1ccccc1-c1ccc2occ(-c3ccccc3Cl)c2c1,4.5464,3.3556,3.809,3.904625726194576,2.9319118052129287,-1.9591978842312816,-2.9022,3.2368639226000786,0.00022414641,4.602354e-05,0.00010156777
34,Fc1ccc(-c2cccc(F)c2N2CCOCC2)cc1,3.9176,3.2915,3.8858,3.4499962584825754,2.8805410748679288,-2.3110858912532835,-2.6972,3.2981347920127817,2.9573097e-05,0.000101070116,5.467135e-05
35,Fc1cccc(-n2c3ccccc3c3ccccc32)c1,4.1764,3.5014,3.503,3.6371115673945753,3.0487581778229287,-2.4604047882512816,-3.4998,2.8042501002932947,1.2520078e-05,4.645131e-06,7.6261e-06
36,Clc1ccccc1-c1ccc(-c2nccs2)cc1,4.1929,2.8508,3.8555,3.649041252854575,2.5273572860529288,-1.4056733192512825,-1.8461,2.7799086048734907,0.005396055,0.0026425153,0.00377613
37,O=C1C(=Cc2ccccc2)Oc2cc(Cl)c(Cl)cc21,3.2047,2.0993,2.8226,2.9345615454865754,1.9250935753779288,-0.9156256052692826,-1.376,2.4675344454297417,0.0834549,0.015839182,0.036357354
38,Cc1cccc2oc(-c3ccsc3)cc12,4.4474,2.8616,3.7731,3.8330476134345752,2.536012572912929,-1.2389775323912828,-1.9501000000000004,3.5339559639273275,0.013964769,0.0017744428,0.0049779196
39,Fc1ccccc1-c1csc(-c2ccc(-c3cccs3)s2)c1,3.4108,2.0289,2.9728,3.083574162050575,1.868673927697929,-0.6537736933452827,-1.0850000000000004,3.0869462838197386,0.29079974,0.046862166,0.11673691
40,Brc1cccc(-c2ccc(-c3cccs3)nc2)c1,4.0823,2.7451,3.7448,3.5690762097105755,2.4426476729879294,-1.3162191362652829,-1.7453999999999996,3.0731129173912968,0.00899759,0.0038842733,0.0059117763
41,Cc1cccc2c1C(=O)c1ccc(F)cc1C2=O,2.9426,2.5385,2.8207,2.7450602994825752,2.277075241017929,-1.8090901825532832,-2.2563,2.9806200588145213,0.00053169986,0.00054860744,0.0005400875
42,Fc1ccc(-c2cccc3ccc(Cl)cc23)cc1,4.2808,2.9387,3.9253,3.7125939408505753,2.5978017041079293,-1.4830094673652825,-1.9521,2.861025090525437,0.0034640501,0.0017608996,0.0024697864
43,Nc1nc2ccccn2c1-c1cccs1,3.7004,2.6381,3.168,3.292958217154576,2.356896219837929,-1.4208342225212829,-2.1082,3.1461069096668965,0.004947334,0.0009680832,0.002188477
44,Nc1csc2ccccc12,4.2763,3.1152,3.9358,3.709340390270576,2.739251531032929,-1.7691626717952833,-2.2946000000000004,2.2181227405152795,0.00066899875,0.00047365366,0.00056291535
45,Cc1oc2cc(O)ccc2c(=O)c1-c1ccccn1,3.9171,3.324,3.5499,3.449634752862575,2.906587076992929,-2.363539401123284,-3.0981,2.95149835144989,2.1865852e-05,2.170154e-05,2.178354e-05
46,c1csc(-c2csc(N3CCOCC3)n2)c1,4.1114,2.6331,3.7114,3.590115836794576,2.352889142587929,-1.1156624483812836,-1.5548000000000006,3.1125361652371315,0.027993487,0.008038252,0.015000623
47,Cc1cc(-c2ccc(-c3ccsc3)s2)ncc1F,3.8145,2.372,3.5137,3.375453799638575,2.1436395685929286,-0.911825337547282,-1.2302999999999995,3.5090109139506755,0.08514244,0.027380599,0.04828303
48,Clc1cccc2c(-c3sccc3-c3cccs3)c[nH]c12,3.6231,2.6461,3.3059,3.2370694483025755,2.363307543437929,-1.4895456385732833,-1.9863000000000004,3.5540135095091423,0.0033365656,0.0015446449,0.0022702003
49,Fc1ccc(-c2cc3ccc(-c4ccccc4)cc3s2)cc1,3.9442,2.6866,3.6158,3.4692283574665748,2.395764869162929,-1.3223013808592827,-1.7573999999999996,3.5407558557263767,0.008690723,0.003710101,0.0056783324
50,c1cncc(-c2cc(-c3ccsc3)cc(-c3ccsc3)c2)c1,4.2331,3.3005,3.5314,3.6781063047025753,2.887753813917929,-2.097401323133284,-3.0696,3.0505798920055427,0.000101175865,2.4209705e-05,4.9491795e-05
51,Fc1ccc(-c2c(Br)csc2-c2ccoc2)cc1,4.3448,2.9192,3.8977,3.758866660210576,2.582174102832929,-1.4054815454552827,-1.9407,2.8715244094358368,0.0054019825,0.0018395025,0.0031522943
52,c1cncc(-c2cc(-c3ccco3)cc(-c3cccs3)n2)c1,3.7582,2.8421,3.0927,3.334748266826576,2.5203849716379287,-1.7060216764492822,-2.5915,3.2973695192382784,0.0009619437,0.00015162384,0.00038190786
53,Cc1cccc(-c2csc(-c3ccco3)n2)c1,4.0598,2.5792,3.3962,3.552808456810576,2.309692849832929,-1.0665772428552829,-1.7622000000000004,3.295166289192723,0.036795326,0.0036426308,0.011577209
54,Cc1scc2c1CCc1c-2[nH]c2ccccc12,4.2335,2.8217,3.6156,3.678395509198576,2.5040360964579294,-1.3296766837172824,-2.0278,2.9930542721480564,0.008332505,0.0013175308,0.0033133565
55,Cc1cccc(-c2ccccc2-c2csc(-c3ccncc3)c2)c1,4.1319,3.0169,3.5708,3.604937567214576,2.660472392297929,-1.7160072173812837,-2.463,3.0442708538163936,0.0009082581,0.00024825166,0.00047484372
56,c1coc(-c2ccc(-c3ccncc3)cc2)c1,4.1367,2.8389,3.9856,3.608408021166576,2.5178204421979293,-1.4272328632292832,-1.6922000000000006,2.703955177066784,0.00476928,0.004759864,0.0047645695
57,N#Cc1ccc(-c2c(-c3ccc(Cl)cc3)sc3cc(O)ccc23)cc1,3.4577,2.6593,3.4147,3.117483389206575,2.373886227377929,-1.6302890655492832,-1.9039,3.7308184623924303,0.0014867964,0.0021179346,0.0017745246
58,Cc1cc(C)cc(-c2csc3ccccc23)c1,4.6496,3.2968,3.9435,3.979240486162576,2.8847885767529293,-1.7903366673432832,-2.650100000000001,3.040062301209512,0.00059227564,0.000121091616,0.00026780518
59,c1csc(-c2c(-c3ccncc3)oc3ccccc23)c1,3.8992,2.8281,3.5673,3.436692851666576,2.509165155337929,-1.5816374590092828,-2.0889,3.2040205319216533,0.001966394,0.0010424303,0.0014317223
60,Fc1ccccc1-c1ccc(-c2ccc(Cl)s2)s1,3.539,2.1585,3.2462,3.1762642030185755,1.9725373700179287,-0.7688105370172829,-1.0708000000000002,2.9893143172418566,0.17478994,0.04935722,0.09288243
61,Cn1cc(-c2ccc(Cl)cc2Cl)cc1C(=O)O,4.7161,3.6053,3.7532,4.027320733622576,3.1320252430779285,-2.2367297525332823,-3.4574000000000003,2.8035423434869795,4.53712e-05,5.4659326e-06,1.5747886e-05
62,Fc1ccc(-c2ccc(-c3ccccc3)cc2)c(F)c1,4.6451,3.4471,4.0455,3.975986935582575,3.005241318887929,-2.0344957021932824,-2.8487,2.7201584248071704,0.00014531876,5.6512188e-05,9.062164e-05
63,Clc1ccc2cc3ccccc3nc2c1,3.5508,2.2132,3.3309,3.1847957356505754,2.016374795132929,-0.8479538546152829,-1.0955,2.5999947645739985,0.11846353,0.045094844,0.07308963
64,Clc1ccc(-c2csc(-c3cccs3)n2)c(Cl)c1,3.891,2.5441,3.2435,3.430764159498575,2.2815631675379286,-1.132362175577282,-1.8447,3.2730003758247483,0.025493572,0.0026567131,0.008229769
65,Clc1ccc2cc(-c3ccccc3)cc(-c3ccccc3Cl)c2c1,4.0852,2.8445,3.6795,3.5711729423065752,2.5223083687179293,-1.4734437951292825,-2.0095,3.331786524871549,0.0036594234,0.0014132505,0.0022741333
66,Oc1c(-c2ccccc2)cc2c3c(cccc13)CC=C2,3.6284,2.3987,3.3326,3.240901407874575,2.1650373611079288,-1.0891733143412825,-1.4648,3.1506105143377123,0.032454044,0.011316804,0.019164447
67,Cc1cc2cc(N)ccc2cn1,4.1898,2.9673,3.6168,3.6467999180105752,2.6207221859779293,-1.5946444539452824,-2.3178,2.5646612446256567,0.0018247991,0.00043332303,0.0008892286
68,Fc1ccc(-c2ncnc3nc[nH]c23)cc1F,3.9417,3.3613,3.5795,3.467420829366576,2.936479873277929,-2.4055389171892827,-3.1431,3.5718894797993035,1.7169976e-05,1.8259634e-05,1.7706425e-05
69,Fc1ccc(-c2nccs2)cc1Cl,4.4738,2.9291,4.0441,3.852135110170576,2.5901081157879293,-1.3280811214052828,-1.8141,2.641436702849408,0.008408739,0.002986764,0.005011479
70,Clc1ccc2c(c1)Nc1cocc1C2,4.2425,3.5146,3.6548,3.684902610358575,3.059336861762929,-2.4337711131672832,-3.3744000000000005,3.2658713335647733,1.4594536e-05,7.5161724e-06,1.0473541e-05
71,c1ccc(-c2ccc3ncc(-c4cccs4)n3c2)cc1,3.5392,2.6588,2.865,3.176408805266575,2.3734855196529288,-1.5705622340392824,-2.4525999999999994,3.5510096222469123,0.0020955694,0.00025835753,0.00073580304
72,Cc1ccc(C=C2Oc3ccccc3C2=O)cc1,3.2192,2.2059,2.8326,2.945045208466575,2.010524462347929,-1.0760037162292828,-1.5792000000000006,2.5896359038142385,0.034920212,0.007324991,0.015993442
73,Cc1ccc(-c2nc3c(ccc4ncccc43)[nH]2)cc1,3.9318,2.8154,3.3762,3.460263018090575,2.498987179122929,-1.5377113401552829,-2.2546,3.4933995514557727,0.0025306882,0.00055219623,0.0011821322
74,c1ccc(-c2cccc(-c3ccc(-c4cc(-c5ccsc5)cs4)cc3)c2)cc1,3.9112,2.7165,3.383,3.445368986546576,2.419727191117929,-1.3940853956892827,-2.05,3.481991491814931,0.005766118,0.0012100616,0.0026414688
75,Oc1c(-c2ccccc2)cccc1-c1ccsc1,4.3093,3.4123,3.791,3.733199761190576,2.977352061227929,-2.2215043612652834,-3.0336000000000003,2.7568405640667573,4.952699e-05,2.779636e-05,3.7103502e-05
76,Clc1ccc2c(c1)C(c1ccccc1)CC2,5.1651,4.0562,4.2099,4.351952780382575,3.4933834694829287,-2.6348141585832816,-3.902499999999999,3.1336892170823374,4.587616e-06,9.904508e-07,2.131621e-06
77,Clc1ccc2c(-c3cccs3)csc2n1,3.8944,2.5921,3.5599,3.433222397714576,2.3200311091379286,-1.206839820561282,-1.6243,3.1046993427719234,0.016754806,0.0061680274,0.01016583
78,c1csc(-c2ccc(-c3ccc(-c4cnco4)cc3)s2)c1,3.2922,2.0616,2.8982,2.997825028986575,1.8948802129129287,-0.7919353968392824,-1.2249999999999996,3.397249464786138,0.15643854,0.027927496,0.06609793
79,Fc1ccc(-c2ccc(-c3cnsc3)cc2)c(F)c1,4.526,3.3202,3.9111,3.889876296898576,2.9035416982829285,-1.9172070996672828,-2.7293,3.2676491162566315,0.00028541838,8.935685e-05,0.0001597
80,Cc1ccc(-c2sc(-c3cccs3)cc2-c2cccs2)cc1,3.4452,2.2577,2.9986,3.108445748706575,2.052037782657929,-0.995629816609283,-1.5167999999999997,3.170695803856331,0.05434028,0.0092885345,0.022466455
81,c1ccc(-c2ccsc2)c(-c2ccsc2)c1,4.7022,3.4474,3.7073,4.017270877386576,3.005481743522929,-1.9936926096592824,-3.1875,2.0624430777147027,0.00018378608,1.5399028e-05,5.3198935e-05
82,FC(F)(F)c1ccc2c(c1)[nH]c1ccc(-c3ccc(Cl)cc3)cc12,3.9825,3.2987,3.4073,3.496919687958576,2.8863112661079287,-2.275702844257283,-3.1901,3.735730147069425,3.625363e-05,1.5246145e-05,2.351017e-05
83,Nc1cc2c(cc1F)-c1ccccc1C2,4.3421,3.1273,3.6624,3.7569145298625752,2.748948657977929,-1.7409827860932827,-2.5922,2.7701003467954988,0.000786726,0.00015121713,0.00034491514
84,c1ccc(-c2ccccc2-c2ccc3c(c2)Cc2ccccc2-3)nc1,4.0796,3.1626,3.6236,3.567124079362576,2.7772386233629294,-1.9873531673632825,-2.7016,3.5992764355685334,0.00019061551,9.937798e-05,0.00013763351
85,Fc1ccc(-c2ccc(-c3ccsc3)cc2)c(F)c1,4.5495,3.2694,3.7991,3.906867061038575,2.8628297934229283,-1.8187925258072832,-2.7397,3.331221129130532,0.00050283247,8.586102e-05,0.00020778284
86,Cc1ccc(-n2cnc(-c3ccccc3)c2-c2ccccc2F)cc1,4.1343,3.18,3.8741,3.606672794190576,2.7911832521929294,-1.9756937101952832,-2.4859000000000004,3.955162606156256,0.00020384548,0.00022737074,0.00021528701
87,Fc1ccc(-c2cscc2-c2ccc3ccccc3c2)cc1,4.1995,2.9331,3.5414,3.653813127038575,2.593313777587929,-1.5328144281372833,-2.3248,3.240274295660681,0.002602851,0.00042184227,0.0010478514
88,Cc1cc2nc(-c3ccc(-c4ccccc4)cc3)oc2cc1C,3.9839,2.8752,3.7484,3.4979319036945755,2.546911823032929,-1.5958917423712833,-2.002,3.3934999146805565,0.0018117678,0.0014544581,0.0016233115
89,Fc1ccc(-c2cscc2-c2cccnc2)cc1,4.6048,3.5309,3.7905,3.946849582610575,3.072399933597929,-2.197950284585283,-3.2713,3.0896870602890574,5.67184e-05,1.1164222e-05,2.51638e-05
90,Clc1ccc(-c2csc(-c3ccccc3-c3cccs3)n2)cc1,3.5443,2.6738,3.1251,3.180096162590575,2.385506751402929,-1.5909173402152832,-2.2225,3.13924461618094,0.001864299,0.00062454253,0.0010790431
91,Fc1ccc(-c2csc(-c3ccccc3-c3ccsc3)n2)cc1,3.9185,2.7682,3.4936,3.450646968598575,2.461160369882929,-1.4716737711672834,-2.0428000000000006,3.223401097446777,0.0036967606,0.0012439209,0.002144406
92,c1ccc(-c2ccc(N3CCC4(CC3)OCCc3ccsc34)cc2)cc1,4.0791,3.3438,3.6797,3.5667625737425754,2.9224551029029286,-2.2781476320632827,-3.0079,3.3074573081849747,3.5747013e-05,3.0677504e-05,3.311539e-05
93,O=c1c2ccccc2sc2sc(-c3ccncc3)cc12,3.8031,2.7549,2.9944,3.3672114715025754,2.450501544397929,-1.5337916172932826,-2.5154,3.101155792929519,0.0025882889,0.00020303854,0.00072492927
94,Cc1ccc2cc(-c3cnccn3)sc2c1,3.8151,2.633,3.2969,3.375887606382576,2.352809001042929,-1.3297303957032829,-1.9691,3.393825343932112,0.00832995,0.0016498694,0.0037071998
95,Cc1ccc(-c2ccco2)c2ncccc12,3.3789,2.3642,3.628,3.060510103494575,2.137388528082929,-1.2142669526712828,-1.1003999999999996,2.9208572839744384,0.016064905,0.04429199,0.026674831
96,O=c1cc(-c2ccc(F)c(O)c2)c2cc(-c3ccc(F)cc3)ccc2o1,3.7896,2.8726,3.4147,3.357450819762575,2.544828142862929,-1.7322054659632826,-2.3305,3.4075212632085754,0.0008274638,0.00041271863,0.0005843883
97,Oc1ccc(-c2ccc3c(n2)-c2ccccc2CC3)cn1,4.1246,3.2065,3.4105,3.5996595851625752,2.812420761617929,-2.025181938073283,-3.0025000000000004,3.7823479876060313,0.00015332134,3.1319854e-05,6.9296475e-05
98,O=c1oc2ccccc2cc1-c1ccc(-c2cccs2)nc1,3.3369,2.4155,2.9488,3.030143631414575,2.178501140667929,-1.3268586499212829,-1.8822000000000003,3.8547431419057294,0.008467616,0.0023014382,0.0044144867
99,Fc1cccc(-c2cnc3ncncc3c2)c1F,3.4242,3.1069,3.1877,3.093262512666575,2.732599782797929,-2.371937052929283,-3.0261,3.75348547699882,2.0834002e-05,2.8608005e-05,2.4413504e-05
100,O=c1c2c(-c3ccco3)csc2ccn1-c1ccccc1,3.6102,2.6285,3.0889,3.2277426033065755,2.3492026315179286,-1.4706626597292822,-2.1680999999999995,3.802890020784397,0.0037182593,0.00076942396,0.0016914248
101,Oc1cccc2cc(-c3ccc(-c4ccccc4)cc3)[nH]c12,3.7027,2.7623,3.34,3.294621143006576,2.4564320187279294,-1.6182428944492826,-2.1846000000000005,3.4696318292920583,0.0015933834,0.00072224776,0.0010727616
102,O=c1oc2ccccc2cc1-c1ccccc1Cl,4.04,2.7972,3.6716,3.538492834258576,2.484401417932929,-1.4303100016072832,-1.9228,2.3073129919566364,0.004685939,0.0019700485,0.0030383428
103,Clc1ccc(-c2ccc(Cl)n2-c2ccccc2Cl)cc1,3.8746,3.1532,3.8112,3.4189067751625752,2.7697053181329294,-2.1205038611032827,-2.4952,2.922099687805373,8.857805e-05,0.00021940071,0.0001394062
104,Oc1cccc(C2=Cc3ccccc3C2)c1,4.1379,2.6034,3.6859,3.6092756346545753,2.3290871037229293,-1.0488985727912832,-1.5209,2.795616002432792,0.040576033,0.009144856,0.01926297
105,O=Cc1[nH]c2cc(Cl)c(Cl)cc2c1C(=O)O,3.5097,2.5805,2.9425,3.155079973686575,2.3107346899179286,-1.466389406149282,-2.2185,2.667686376351273,0.0038105033,0.00063419744,0.0015545454
106,Clc1ccc(-c2ccc3cnsc3c2)nc1,4.1411,3.0222,3.497,3.611589270622576,2.6647198941829293,-1.7178505177432837,-2.547400000000001,3.780677522784421,0.0008986803,0.00017957891,0.0004017263
107,Cc1nc(-c2ccc3[nH]cc(-c4ccc(F)cc4)c3c2)oc1C,4.1413,2.9833,3.3541,3.611733872870576,2.633544833177929,-1.6553557934852825,-2.6125,3.971132994693531,0.001287277,0.00013988547,0.00042434814
108,O=c1c2ccc(Cl)cc2oc2ccc(Cl)cc12,3.6686,3.1946,3.2696,3.269966459722576,2.802883917762929,-2.3358013758032823,-3.1196,2.9096445399936983,2.5651325e-05,1.9982876e-05,2.264039e-05
109,Clc1ccc2oc(-c3cccnc3)cc2c1,4.3021,2.8594,3.7538,3.727994080262576,2.534249458922929,-1.3405048375832824,-1.965,3.3038189194247063,0.00783295,0.0016759904,0.003623251
110,Clc1ccc(-c2ccccc2)s1,4.422,2.7781,4.1619,3.8146831279385753,2.4690943828379286,-1.1235056377372823,-1.3942999999999994,2.42142686165982,0.02679104,0.014780854,0.01989961
111,Oc1cccc(-c2nc(-c3ccc(-c4cccs4)s3)cs2)c1,3.346,2.124,2.7178,3.036723033698576,1.944888536992929,-0.8530540402872826,-1.5302000000000002,3.549892062173378,0.1154346,0.00882706,0.031920966
112,Fc1ccccc1-c1cc2sccc2c(-c2ccccc2)n1,4.215,2.9846,3.5588,3.665019801258576,2.634586673262929,-1.6041535452672833,-2.4104,3.3565062392738385,0.0017277655,0.0003037629,0.00072445226
113,O=C1COc2ccc(-c3ccncc3)cc2N1,4.4433,3.4036,3.9099,3.830083267350575,2.9703797468129287,-2.110676226275283,-2.8973,3.2539143006777485,9.373309e-05,4.6897134e-05,6.6300934e-05
114,Clc1ccc(-c2cn3ccccc3n2)cc1,4.0556,3.0877,3.2916,3.5497718096025754,2.7172126061579287,-1.8846534027132824,-2.8838,2.5129225542746667,0.0003442235,4.9390703e-05,0.00013038957
115,Cc1ccc(N2CCN(c3ccccn3)CC2)c(C)c1,4.309,3.5384,3.9133,3.732982857818575,3.078410549472929,-2.4238382411272834,-3.1635000000000004,3.1546420619924374,1.5453332e-05,1.6884673e-05,1.6153155e-05
116,Clc1ccc2nc(-c3ccoc3)ccc2c1,3.9675,2.9362,3.4572,3.486074519358575,2.595798165482929,-1.7055218116072828,-2.4152,3.2857975718033603,0.00096471293,0.00029822026,0.0005363739
117,Clc1ccc(-c2cnc3ccsc3c2)cc1,4.4217,3.2158,3.8567,3.814466224566576,2.819873925302929,-1.8252816260392832,-2.5749000000000004,3.164030512603944,0.00048440503,0.0001615957,0.00027978164
118,Fc1c(F)c(F)c(-n2c(-c3cccs3)csc2=S)c(F)c1F,3.4748,2.6374,2.8928,3.129846881410576,2.356335229022929,-1.5828235766352832,-2.382,3.0577652653932144,0.0019530398,0.00033872938,0.00081335846
119,Oc1ccc(-c2cccc(-c3ccc(O)c(Cl)c3)c2)cc1,4.4955,3.4832,3.7395,3.8678244540785753,3.034172416632929,-2.2005203791872834,-3.2269,3.0651040641783083,5.588549e-05,1.3238158e-05,2.719965e-05
120,Cc1cc2c3c(cc(C)c2o1)C=CCC3,4.36,3.1718,3.5911,3.769856431058576,2.7846116455029293,-1.7993668599472832,-2.7525000000000004,3.189210726396582,0.0005622915,8.1745624e-05,0.00021439418
